                  1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16
201204        2.000        0.000        0.000       85.900       -0.400       39.300     -999.000        1.130       -1.230      -17.620       -1.190     1131.000     -999.000     -999.000     -999.000        0.250
201205        2.000        1.000        0.000       96.500        0.100       42.000     -999.000        1.800       -0.850      -22.040       -1.310     1215.000     -999.000     -999.000     -999.000       -0.290
201206     -999.000        4.000        1.000       92.000       -0.700       45.800     -999.000        0.820        0.480      -25.890       -1.340     1209.000     -999.000     -999.000     -999.000       -1.040
201207     -999.000        4.000        1.000      100.100       -0.100       33.100     -999.000        0.700        0.740      -27.820       -1.300     1361.000     -999.000     -999.000     -999.000       -1.320
201208     -999.000        5.000        5.000       94.800       -0.300       51.900     -999.000        0.670        2.050      -27.930       -1.180     1157.000     -999.000     -999.000     -999.000       -1.370
201209        3.000        3.000        0.000       93.700        0.400       45.900     -999.000        1.080        3.490      -26.600       -1.200     1230.000     -999.000     -999.000     -999.000       -1.680
201210        5.000        5.000        0.000       76.500        0.500       46.500     -999.000        1.490        4.970      -24.510       -0.600     1232.000     -999.000     -999.000     -999.000       -1.370
201211        6.000        1.000        0.000       87.600        0.400       44.900     -999.000        1.720        5.350      -18.950       -0.510     1209.000     -999.000     -999.000     -999.000       -1.230
201212        3.000        1.000        0.000       56.800       -1.000       44.800     -999.000        2.510        3.920      -10.020        0.220     1083.000     -999.000     -999.000     -999.000       -0.550
201301        3.000        1.000        0.000       96.100       -0.100       29.900     -999.000        2.450        2.860       -6.070        0.000     1271.000     -999.000     -999.000     -999.000       -0.670
201302        3.000        1.000        0.000       60.900       -0.400       36.600     -999.000        2.300        1.630       -1.230        0.650     1042.000     -999.000     -999.000     -999.000       -0.410
201303        4.000        0.000        0.000       78.300        2.500       33.400     -999.000        2.000        3.720        2.850        0.550     1113.000     -999.000     -999.000     -999.000       -1.270
201304        4.000        0.000        0.000      107.300        0.400       47.100     -999.000        1.440        2.220        8.390        0.690     1251.000     -999.000     -999.000     -999.000       -0.880
201305        2.000        0.000        0.000      120.200        1.300       52.300     -999.000        1.200        3.120       12.640        0.010     1313.000     -999.000     -999.000     -999.000       -0.800
201306     -999.000        4.000        1.000       76.700        2.000       49.200     -999.000        1.540        0.860       13.380       -0.410     1101.000     -999.000     -999.000     -999.000        0.240
201307     -999.000        3.000        3.000       86.200        1.300       55.200     -999.000        1.840        0.750       14.270       -0.530     1155.000     -999.000     -999.000     -999.000        0.100
201308     -999.000        6.000        3.000       91.800        0.300       63.600     -999.000        1.560        1.630       14.660       -0.340     1154.000     -999.000     -999.000     -999.000       -0.090
201309        2.000        8.000        1.000       54.500        0.500       58.100     -999.000        1.940        2.900       13.120       -0.260     1026.000     -999.000     -999.000     -999.000       -0.350
201310        3.000        6.000        1.000      114.400       -0.100       53.500     -999.000        1.470        4.480       11.690       -0.320     1324.000     -999.000     -999.000     -999.000       -1.210
201311        5.000        2.000        0.000      113.900        1.200       56.000     -999.000        0.860        3.060       12.450       -0.190     1483.000     -999.000     -999.000     -999.000       -0.060
201312        4.000        0.000        0.000      124.200        0.100       48.400     -999.000        1.010        2.850       12.550       -0.050     1477.000     -999.000     -999.000     -999.000        0.220
201401        6.000        2.000        0.000      117.000        2.400       38.600     -999.000        1.530        0.770       13.130        0.050     1601.000     -999.000     -999.000     -999.000        0.730
201402        5.000        1.000        0.000      146.100        0.100       38.200     -999.000        1.750       -1.920       12.680       -0.030     1702.000     -999.000     -999.000     -999.000        1.150
201403        3.000        0.000        0.000      128.700       -1.500       19.700     -999.000        2.400       -4.400       11.720     -999.000     1499.000     -999.000     -999.000     -999.000        1.700
201404        1.000        2.000        0.000      112.500        1.300       22.300     -999.000        2.620       -3.680        7.150     -999.000     1442.000     -999.000     -999.000     -999.000        1.580
201405        1.000        0.000        0.000      112.500        0.900       40.700     -999.000        2.350       -3.800       -2.810     -999.000     1302.000     -999.000     -999.000     -999.000        1.200
201406     -999.000        2.000        1.000      102.900        0.300       32.200     -999.000        2.030       -4.290      -13.980     -999.000     1221.000     -999.000     -999.000     -999.000        0.970
201407     -999.000        5.000        2.000      100.200       -0.300       43.500     -999.000        1.250       -2.130      -19.290     -999.000     1373.000     -999.000     -999.000     -999.000        0.330
201408     -999.000        1.000        0.000      106.900       -1.200       55.500     -999.000        0.520       -0.340      -21.640     -999.000     1252.000     -999.000     -999.000     -999.000       -0.300
201409        1.000        5.000        2.000      130.000       -1.200       54.500     -999.000        0.450        1.800      -23.240     -999.000     1477.000     -999.000     -999.000     -999.000        0.010
201410        4.000        2.000        0.000       90.000       -1.000       49.000     -999.000        0.560        3.180      -23.860     -999.000     1551.000     -999.000     -999.000     -999.000        0.100
201411        4.000        1.000        0.000      103.600       -1.500       50.300     -999.000        1.880        3.100      -23.650     -999.000     1547.000     -999.000     -999.000     -999.000        0.620
201412        5.000        2.000        0.000      112.900       -0.900       37.800     -999.000        1.170        1.350      -25.380     -999.000     1589.000     -999.000     -999.000     -999.000        0.970
201501        4.000        1.000        0.000       93.000       -1.400       36.600     -999.000        0.770       -0.800      -26.700     -999.000     1415.000     -999.000     -999.000     -999.000        1.190
201502        3.000        1.000        0.000       66.700        0.400       32.800     -999.000        0.700       -1.780      -28.620     -999.000     1289.000     -999.000     -999.000     -999.000        1.010
201503        3.000        1.000        0.000       54.500       -1.200        8.000     -999.000        0.740       -4.230      -28.150     -999.000     1263.000     -999.000     -999.000     -999.000        1.950
201504        4.000        2.000        0.000       75.300       -0.100       21.100     -999.000        1.120       -5.650      -24.380     -999.000     1290.000     -999.000     -999.000     -999.000        1.880
201505        1.000        2.000        0.000       88.800       -1.200       28.300     -999.000        0.880       -4.080      -12.330     -999.000     1199.000     -999.000     -999.000     -999.000        1.600
201506     -999.000        2.000        1.000       66.500       -0.900       21.200     -999.000        0.790       -4.130        2.180     -999.000     1268.000     -999.000     -999.000     -999.000        1.920
201507     -999.000        4.000        2.000       65.800       -1.900       39.800     -999.000        0.100       -1.600        7.450     -999.000     1070.000     -999.000     -999.000     -999.000        1.600
201508     -999.000        3.000        1.000       64.400       -2.400       27.600     -999.000        0.090        1.100       10.970     -999.000     1065.000     -999.000     -999.000     -999.000        1.510
201509        1.000        5.000        1.000       78.600       -2.700       28.100     -999.000        0.320        2.440       12.070     -999.000     1020.000     -999.000     -999.000     -999.000        0.960
201510        5.000        4.000        1.000       63.600       -2.800       28.400     -999.000        0.050        3.950       13.380     -999.000     1040.000     -999.000     -999.000     -999.000        0.310
201511        3.000        1.000        0.000       62.200       -0.800       23.700     -999.000        0.150        1.080       12.790     -999.000     1095.000     -999.000     -999.000     -999.000        1.030
201512        5.000        1.000        0.000       58.000       -0.900       -4.300     -999.000        0.500       -0.580       11.390     -999.000     1127.000     -999.000     -999.000     -999.000        1.160
201601        2.000        0.000        0.000       57.000       -3.600        2.900     -999.000        0.700       -0.560        9.340     -999.000     1034.000     -999.000     -999.000     -999.000        0.240
201602        5.000        0.000        0.000       56.400       -3.200       -2.600     -999.000        0.370       -0.660        6.770     -999.000     1035.000     -999.000     -999.000     -999.000        0.870
201603        3.000        0.000        0.000       54.100       -0.100       12.300     -999.000       -0.050       -1.400        3.160     -999.000      915.000     -999.000     -999.000     -999.000        1.300
201604        2.000        0.000        0.000       37.900       -2.000       22.900     -999.000        0.110       -1.580        0.640     -999.000      934.000     -999.000     -999.000     -999.000        1.250
201605        3.000        0.000        0.000       51.500        0.700       40.200     -999.000        0.110        0.090        2.370     -999.000      931.000     -999.000     -999.000     -999.000        0.740
201606     -999.000        0.000        0.000       20.500        1.100       44.800     -999.000       -0.040       -0.100        3.860     -999.000      819.000     -999.000     -999.000     -999.000        0.430
201607     -999.000        4.000        2.000       32.400        0.700       52.700     -999.000        0.110       -0.140        6.250     -999.000      859.000     -999.000     -999.000     -999.000        0.460
201608     -999.000        7.000        2.000       50.200        1.200       62.100     -999.000        0.180        1.090       10.070     -999.000      849.000     -999.000     -999.000     -999.000        0.220
201609        2.000        7.000        2.000       44.600        2.000       65.400     -999.000        0.090        2.110       10.480     -999.000      877.000     -999.000     -999.000     -999.000        0.720
201610        4.000        4.000        2.000       33.400       -0.400       66.100     -999.000        0.000        2.650       12.830     -999.000      860.000     -999.000     -999.000     -999.000        0.770
201611        2.000        3.000        0.000       21.400       -0.200       66.600     -999.000        0.000        3.570       14.160     -999.000      785.000     -999.000     -999.000     -999.000       -0.340
201612        4.000        1.000        0.000       18.500        0.500       55.300     -999.000        0.000        2.870       15.090     -999.000      751.000     -999.000     -999.000     -999.000       -0.120
201701        3.000        0.000        0.000       26.100        0.300       49.500     -999.000        0.000        1.690       14.920     -999.000      773.000     -999.000     -999.000     -999.000        0.170
201702        3.000        0.000        0.000       26.400       -0.100       56.600     -999.000        0.000        0.820       14.780     -999.000      768.000     -999.000     -999.000     -999.000        0.550
201703        5.000        0.000        0.000       17.700        1.500       54.100     -999.000        0.000       -1.070       14.350     -999.000      746.000     -999.000     -999.000     -999.000        0.930
201704        3.000        1.000        0.000       32.300       -0.300       43.100     -999.000        0.000        0.130       13.880     -999.000      810.000     -999.000     -999.000     -999.000        0.160
201705        2.000        0.000        0.000       18.900        0.400       44.800     -999.000        0.000        2.160        8.010     -999.000      735.000     -999.000     -999.000     -999.000       -0.240
201706     -999.000        1.000        1.000       19.200       -0.700       53.000     -999.000        0.000        1.160       -3.180     -999.000      747.000     -999.000     -999.000     -999.000        0.140
201707     -999.000        8.000        3.000       17.800        1.300       37.500     -999.000        0.000        2.100      -10.480     -999.000      776.000     -999.000     -999.000     -999.000        0.350
201708     -999.000        6.000        2.000       32.600        0.900       54.100     -999.000        0.000        1.930      -14.420     -999.000      779.000     -999.000     -999.000     -999.000        0.230
201709        2.000        3.000        1.000       43.700        1.000       63.900     -999.000        0.000        3.100      -15.280     -999.000      933.000     -999.000     -999.000     -999.000       -0.200
201710        4.000        4.000        1.000       13.200        1.500       60.900     -999.000        0.000        2.940      -16.790     -999.000      764.000     -999.000     -999.000     -999.000       -0.340
201711        7.000        2.000        0.000        5.700        1.500       61.900     -999.000        0.000        4.480      -17.200     -999.000      722.000     -999.000     -999.000     -999.000       -0.500
201712        5.000        2.000        0.000        8.200       -0.200       48.500     -999.000        0.000        6.140      -18.120     -999.000      715.000     -999.000     -999.000     -999.000       -0.830
201801        4.000        1.000        0.000        6.800        1.800       61.600     -999.000        0.000        2.120      -19.020     -999.000      719.000     -999.000     -999.000     -999.000       -0.040
201802        4.000        1.000        0.000       10.700       -0.800       35.100     -999.000        0.000       -0.220      -19.370     -999.000      682.000     -999.000     -999.000     -999.000        1.030
201803        5.000        1.000        0.000        2.500        2.400       45.400     -999.000        0.000        0.560      -19.770     -999.000      700.000     -999.000     -999.000     -999.000        0.570
201804        3.000        0.000        0.000        8.900        0.800       56.200     -999.000        0.000       -2.900      -21.410     -999.000     -999.000     -999.000     -999.000     -999.000        1.100
201805        4.000        0.000        0.000       13.100        0.600       57.800     -999.000        0.000       -4.720      -24.230     -999.000     -999.000     -999.000     -999.000     -999.000        2.290
201806     -999.000        4.000        1.000       15.600       -0.200       59.800     -999.000        0.000       -6.480      -28.450     -999.000     -999.000     -999.000     -999.000     -999.000        2.460
201807     -999.000        5.000        3.000        1.600        0.400       49.300     -999.000        0.000       -4.720      -29.100     -999.000     -999.000     -999.000     -999.000     -999.000        1.660
201808     -999.000        9.000        4.000        8.700       -0.500       55.700     -999.000        0.000       -1.360      -20.410     -999.000     -999.000     -999.000     -999.000     -999.000        1.180
201809        3.000        4.000        2.000        3.300       -1.500       57.500     -999.000        0.000       -0.780       -9.910     -999.000     -999.000     -999.000     -999.000     -999.000        1.370
201810        3.000        2.000        1.000        4.900        0.600       56.600     -999.000        0.000        0.990       -2.790     -999.000     -999.000     -999.000     -999.000     -999.000        0.790
201811        4.000        3.000        0.000        4.900       -0.100       39.800     -999.000        0.000       -0.680        3.360     -999.000     -999.000     -999.000     -999.000     -999.000        1.570
201812        3.000        1.000        0.000        3.100        1.700       32.400     -999.000        0.000       -1.830        8.050     -999.000     -999.000     -999.000     -999.000     -999.000        1.080
201901        4.000        1.000        0.000        7.700       -0.100       24.000     -999.000     -999.000       -0.700        9.020     -999.000     -999.000     -999.000     -999.000     -999.000        0.540
201902        3.000        1.000        0.000        0.800       -2.300        6.400     -999.000     -999.000       -0.030        9.250     -999.000     -999.000     -999.000     -999.000     -999.000        0.670
201903        2.000        0.000        0.000        9.400       -0.500       18.200     -999.000     -999.000       -3.010       11.820     -999.000     -999.000     -999.000     -999.000     -999.000        0.850
201904        5.000        0.000        0.000        9.100        0.200       24.300     -999.000     -999.000       -3.540       13.360     -999.000     -999.000     -999.000     -999.000     -999.000        0.870
201905        3.000        0.000        0.000        9.900       -0.700       32.200     -999.000     -999.000       -2.080       14.590     -999.000     -999.000     -999.000     -999.000     -999.000        0.950
201906     -999.000        1.000        0.000        1.200       -0.700       38.600     -999.000     -999.000       -1.350       14.360     -999.000     -999.000     -999.000     -999.000     -999.000        0.720
201907     -999.000        4.000        1.000        0.900       -0.600       48.200     -999.000     -999.000       -0.140       10.960     -999.000     -999.000     -999.000     -999.000     -999.000       -0.050
201908     -999.000        5.000        3.000        0.500       -0.200       50.700     -999.000     -999.000        0.330        9.970     -999.000     -999.000     -999.000     -999.000     -999.000        0.430
201909        0.000        5.000        0.000        1.100       -1.900       62.000     -999.000     -999.000        2.330        8.250     -999.000     -999.000     -999.000     -999.000     -999.000        0.480
201910        4.000        5.000        1.000        0.400       -0.600       58.400     -999.000     -999.000        2.250        7.270     -999.000     -999.000     -999.000     -999.000     -999.000        0.510
201911        5.000        6.000        0.000        0.500       -1.400       45.900     -999.000     -999.000       -0.020        5.070     -999.000     -999.000     -999.000     -999.000     -999.000        0.690
201912        4.000        1.000        0.000        1.500       -0.900       34.100     -999.000     -999.000       -1.190        1.660     -999.000     -999.000     -999.000     -999.000     -999.000        0.680
202001        4.000        0.000        0.000        6.200        0.300       23.500     -999.000     -999.000       -1.870       -2.510     -999.000     -999.000     -999.000     -999.000     -999.000        0.620
202002        3.000        0.000        0.000        0.200       -0.100       14.700     -999.000     -999.000       -1.510       -3.200     -999.000     -999.000     -999.000     -999.000     -999.000        0.080
202003        4.000        0.000        0.000        1.500       -0.200       38.800     -999.000     -999.000       -0.490       -4.360     -999.000     -999.000     -999.000     -999.000     -999.000        0.190
202004        3.000        0.000        0.000        5.400        0.300       48.200     -999.000     -999.000        0.190       -5.030     -999.000     -999.000     -999.000     -999.000     -999.000       -0.100
202005        3.000        0.000        0.000        0.200        0.700       54.000     -999.000     -999.000       -1.040       -4.860     -999.000     -999.000     -999.000     -999.000     -999.000       -0.230
202006     -999.000        1.000        1.000        5.800       -0.600       61.300     -999.000     -999.000        0.520       -2.780     -999.000     -999.000     -999.000     -999.000     -999.000       -0.530
202007     -999.000     -999.000     -999.000        6.300        0.700       58.700     -999.000     -999.000       -0.590        0.340     -999.000     -999.000     -999.000     -999.000     -999.000       -0.080
